areatype,index,name,address,phone_number,average_rating,latitude,longitude,business_hours,image_url
4,30,Daegu Exco Hotel Pied Exco,"13-9 Yutongdanji-ro 13-gil, Buk-gu, Daegu",0533848080,4.2,35.9079859,128.6084783,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEjdhyjumJRKorENTdkYCJ8CPWJSHoeH70-E011buDSf7rM0LoHAIDTk_YSEPkgDOJ_iSiLIMC8t8mFzvnq-89UBSJfelkH-UZVA_NHKIUVPPmMu2WwcZMKqGuhpmLFlm3H6tw-egbqDFrtpf63PNl1BRPyA6_wkPpYc80BnvwRXHTyyBNlPP2T=w408-h271-k-no
4,31,Brown-Dot Hotel,"164 Yuram-ro, Dong-gu, Daegu",01097700278,4.3,35.8887838,128.7058402,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhH0Yh8S5o9VqA8LRzda5DC7m4IvYynFN8XppxqQHlV-20vrY3Kdxn5kOxDtkWTgWab5DhcmrBYBOXCijy0GcEhqk8Z1ZVIz0EHPXIvK_ATob7RswunYWwICJlIFhWctidGUscOG6VquAF8gbDmWPo6odHjDlnRFex9Q3ndnapM2Pb8qEwGHxizr=w408-h271-k-no
4,32,Daegu Dongdaegu Station Leaders,"38 Dongbu-ro 26-gil, Dong-gu, Daegu",0537527272,3.8,35.8726405,128.6276201,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEWld9goUcgUEjsiVTSuXoFdAwJSUUXMkbfTcHrXjYpB76QdvWYmxr2O84TplhSwRRj_I7ArifS1SXPjHWR3PYjcWM0S4f1rBHU1Pf2BHdN3k8vwcM-Xwf1g6EyY2d_LkmxZnXpuX6UqpToBfQwX86kSPXHvZ1b0AZmt8lprSQDxiQozJCc1M59HQ=w408-h272-k-no
4,33,Brown-Dot Hotel,"13-5 Yutongdanji-ro 13-gil, Buk-gu, Daegu",0533811704,3.9,35.9081125,128.6087656,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipNdUbpYd8CMNORbg-HE1RbT70soxSZBbe44oBGj=w408-h306-k-no
4,34,Hotel Yaja,"61 Seongseogongdan-ro 15-gil, Dalseo District, Daegu",050350520848,4.5,35.8406821,128.4901051,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhF8SeqZrDDDevk32sOfUKJY4vgUJpLunS2Lyoc3DVp80J3HdgKATxJy5mzhlFNHyg6-c6dfUwxIZeQfZ3shz6e5v0qfWDWdec27p99p5JSeOHPdOjxr7nVrW3DXRTeZ-gFr3rb95BHL9t-obfUJIj-eLfuHX4_tB7QCw6sFl_sK_64Mu965b9Y=w408-h254-k-no
4,35,Hotel Top,"7 Igokdong-ro, Igok-dong, Dalseo District, Daegu",0535823319,3.6,35.8542845,128.5084246,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGgGUO_02At9Q6nBtr9YP-T1gZQir_Hj1Co2nIqypAJJZGqsjiee5zHhrXC09BXWowN-oMmKzEr8a72PYCCybm189DvEZaGUwK55uOB2pcfUY-uz0UU2Lui7L5prRXaQwrPcLbjy3o4bZbwxPIpZxdGCWeR3aNU4HiVxZUyZ-B-2tizib27BFqE3g=w408-h254-k-no
4,36,Hotel Rubato,"207 Chilgokjungang-daero, Buk-gu, Daegu",0533124452,4.8,35.9147053,128.5480937,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhG9U5SxwdXDsPrxbc43Ipa5UaFMelABcg-x2Mm79_xeLIYFPDbeB6uhw1Z6TIFUh_3sW_JBBYQdX5v5R-LiMvkuq4exkQb_47u88Vrjh9IwXe0lRme4P3aFkcLcoO7SMq0Rkrbi5eTanYGevgWRaDjBP9a8r-BmV2kV2sRdasfVX1E-M7deTbdJlA=w408-h244-k-no
4,37,Yaja Daegu West Gate Market,"38 Gukchaebosang-ro 99-gil, Jung-gu, Daegu",050350500875,3.5,35.8722809,128.5830814,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipP61T9Iw15Fm7W6nHKUIzvvmffWE7H4i6N3gVCp=w408-h544-k-no
4,38,Brown Dot Hotel,"2 Daegucheyukgwan-ro, Buk-gu, Daegu",0532670111,4.4,35.89015,128.6010808,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipOnc_N0Fz3HhHKKdwlA05PiW1H-04ZdObwjHOvY=w408-h306-k-no
4,39,February Hotel Dongseongro,"13 Jungang-daero 81-gil, Jung-gu, Daegu",0532579898,4.2,35.8695568,128.5927998,"checkin_time:6:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE-ptGY7xEMiq3_ege31Zm8C1BlldKQFN_roLEUtASQEoLFXPzkcuP_ga9K0NYiciExMyBba8DsYygo8qa_IGWh2Helou4MgAscn7R4zMHjHxhy-fc1AZXlIIa-2QpxhlMe8z_B-piVc7WZhpGmPxxqCTQph0fUlSt8KI1jxIT3OjMyHwzeZ1C5=w408-h271-k-no
4,40,Lovely Hotel Daegu Bonridong,"12 Daemyeongcheon-ro 41-gil, Dalseo District, Daegu",0532131088,3.1,35.8406886,128.5378879,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGw17O1adNRMJE473lmH2c8dVbtcgsCyu0ZRdZGQuVgskKWqSiJD7Jc-NxiL2RcQPYjOEjVZNY8ATvCRaZmkjeFfSN1MJn5F0yktnMT2x2c8sfC3ARwJFLXulhVqFudDglu6pxlnFgt3BgPgKjyR9EXsnxdb9QidcZFFUmuRziBa09OipBtqd8=w408-h254-k-no
4,41,Hotel ONDO,"213-1 Yaoeeumakdang-ro, Dalseo District, Daegu",0536523335,3.9,35.8544375,128.5580625,"checkin_time:4:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEvm8m71-upjIcrFaiw2Br9st71gtTmd_4uQAXCJ4dadKDSjAFfpD-nREXokfJoIqY0QPup4-ZF2cZiQCghuKCt_bm4l4fMdFEUCZGEobiz-dS7nJ34LeHHxacDMLdysenreS1Tf84ZOmaJNscVp_YK6--MD1jT45rZgDpPZ6Lg8pxPA6f5s6ki=w408-h254-k-no
4,42,Hotel Susung,"106-7 Yonghak-ro, Suseong District, Daegu",05318991001,4.2,35.8244696,128.6197776,"checkin_time:2:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEV3C9huZsUirFpksHMqA9KISNLPG9_s2U_QpKVy80LqvcLaBX2gwUuakgvyNrREtNlFD87A7u4KVyW5fdSv73j3H5oLumD0kT-Q_r1xdCKBvSmm9mlv4UxnHxZOZZN5PRi_zl8B59bFgHSdYSeRa7BjAhzaS5O3fK4PLO5e7wsL5oq-QBoQdjHIQ=w408-h300-k-no
4,43,Hotel Insomnia,"21-8 Dongseong-ro 2-gil, Jung-gu, Daegu",0532575553,4.2,35.8671435,128.5959524,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipPYkSf5K-plLhdx3zgu-YAt9lpd7BG8yQPmp2KT=w408-h271-k-no
4,44,February Hotel Dongseongro,"13 Jungang-daero 81-gil, Jung-gu, Daegu",0532579898,4.2,35.8695568,128.5927998,"checkin_time:6:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE-ptGY7xEMiq3_ege31Zm8C1BlldKQFN_roLEUtASQEoLFXPzkcuP_ga9K0NYiciExMyBba8DsYygo8qa_IGWh2Helou4MgAscn7R4zMHjHxhy-fc1AZXlIIa-2QpxhlMe8z_B-piVc7WZhpGmPxxqCTQph0fUlSt8KI1jxIT3OjMyHwzeZ1C5=w408-h271-k-no
4,45,Hotel Pied,"18 Alphacity 1-ro 4-gil, Suseong District, Daegu",0537922900,4.6,35.8401875,128.6872031,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFeH1PqRD9zE7hqvsfDe3W7ZoPzYVwgy3sF77VT7Vl8ZY5-_AWAejNK03SHB-dzoxRUktOr7CYmwvKEPs6HFZRtqyYPOfnAN2KHGvMN9yk5N9uiSoKbQzKGCw3bzRIiOQEGIuzDzkkpp-h08133kHbH2CXuxJJt6NhALpIFVQ6d7pLesdmokOA=w408-h306-k-no
4,46,Brown-Dot Hotel,"1774 Dalgubeol-daero, Dalseo District, Daegu",0536218181,4.3,35.8580669,128.559249,"checkin_time:,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipO5ek66T6PmspUJr10pNipaAxD8ssYlcPyuKAMs=w408-h544-k-no
4,47,Two Heart Hotel,"63 Dongbu-ro 26-gil, Dong-gu, Daegu",0537546331,3.9,35.870213,128.628365,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDdS3NVT5iVeUNnITX2an-xyky8itAF4BUCbZQcakZyx02klaxvrGKEkI7CJBjL5GCYTviLutCzP6is-XLV5umgl_iLMzlgDmFCWfexBDPuOff6WJnbsZz-4D_Tk1OJWnhhRS_ezvKNVTN9p92v5FNnpv3OVIIrP5HuZNWNfrHF4LYr7sMZojE=w408-h272-k-no
4,48,ACT HOTEL,"Daegu, Suseong District, 알파시티 1로 32길 28-17",0537930000,4.4,35.8365357,128.6834866,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipOLaFIPEoWywrtFMpnLEqZFKTVOVCg8EPnpIR0r=w408-h458-k-no
4,49,Daegu Dongseongro Hotel Labella,"40-5 Dongseong-ro 4-gil, Jung-gu, Daegu",0534289992,4.4,35.8666822,128.5991518,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEnycwut-r903Zx82aZHGcncJSMCZxrZejfkdGk3Nk9bZjjZLy5icqldzTuYYOvUu1uzrwYeHPOps3pnHszEScnut-3llsQIa-5zwZ4Cw4XJX1J8G8kEanRcLJcEFrh6iVmg2EAgS53lSzZOtvp_swc0PfQA5DhQ0l3MWCrGXvcHyJkKn47pg5k=w408-h271-k-no
4,50,Daegu Marriott Hotel,"6 Dongbu-ro 26-gil, Dong-gu, Daegu",0533277000,4.4,35.8753862,128.6276397,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEgeZnbr1LfAbArg3Awb4QzYIcO1dgEMHRX9GbdM4GLrTaZljj5xsRAHXK4tXxIGFeXwgIf5ylpxn9kaJofoERbC8_svhqKnvLt5GAhAQcGE7NusuMhZK6wPvU8QpLRyR8dYUfGNuOsv0SQZAUn_c_5YlDTMLta1hSc8-eO3ut4EMkNljagFmom=w408-h272-k-no
4,51,Daegu Cherish,"10 Gamsamnam-gil, Dalseo District, Daegu",0535566004,4.1,35.8470681,128.5379044,"checkin_time:6:00 PM,checkout_time:1:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFqcS9fFKwu6b71gdHahTSsQDpkxTYN8ykUUAacuX4fUUarRTknZXAVMFWdzllBKJ_dldMmnFXbJYPwhBH8POTl9o2Zt0MeC-Hy90NUbBHx0R0V6QmU7wFd4ueq8vBV3cJCECk5Y29_YasEV8mfezE_oz_I5McDqOLMOINXiBZBLnRLO4qYXVV7=w408-h271-k-no
